company_id,company_name,company_url,company_country,company_startyear
410,Big Blue Box,https://www.igdb.com/companies/big-blue-box,United Kingdom,
126,Bethesda Game Studios,https://www.igdb.com/companies/bethesda-game-studios,United States,2001.0
2493,1C/Cenega,https://www.igdb.com/companies/1c-cenega,,
1244,7 Studios,https://www.igdb.com/companies/7-studios,,
1866,Brownie Brown,https://www.igdb.com/companies/brownie-brown,Japan,2000.0
249,Crytek,https://www.igdb.com/companies/crytek,Germany,1999.0
537,Massive Entertainment,https://www.igdb.com/companies/massive-entertainment,Sweden,1997.0
717,Red Storm Entertainment,https://www.igdb.com/companies/red-storm-entertainment,United States,1996.0
847,Ubisoft Toronto,https://www.igdb.com/companies/ubisoft-toronto,Canada,2010.0
7945,Alawar,https://www.igdb.com/companies/alawar,Russian Federation,
7495,iWin,https://www.igdb.com/companies/iwin,United States,2001.0
2040,Wanadoo Edition,https://www.igdb.com/companies/wanadoo-edition,France,
2935,Nintendo SPD,https://www.igdb.com/companies/nintendo-spd,Japan,2003.0
2557,Superscape,https://www.igdb.com/companies/superscape,,
2558,EA Chicago,https://www.igdb.com/companies/ea-chicago,,
8077,Opus,https://www.igdb.com/companies/opus,,
2146,Daoka,https://www.igdb.com/companies/daoka,,
1271,Ocean Software,https://www.igdb.com/companies/ocean-software,United Kingdom,1984.0
1815,Ocean of America,https://www.igdb.com/companies/ocean-of-america,,
1255,AMA Studios,https://www.igdb.com/companies/ama-studios,,
1031,Core Design,https://www.igdb.com/companies/core-design--2,United Kingdom,1988.0
345,Think & Feel,https://www.igdb.com/companies/think-feel,,
346,The Game Designers Studio,https://www.igdb.com/companies/the-game-designers-studio,,
2559,Capcom Production Studio 8,https://www.igdb.com/companies/capcom-production-studio-8,,
14321,Yuke's,https://www.igdb.com/companies/yukes,Japan,1993.0
866,Nintendo SPD Production Group No. 2,https://www.igdb.com/companies/nintendo-spd-production-group-no-2,Japan,2003.0
427,Bugbear Entertainment,https://www.igdb.com/companies/bugbear-entertainment,Finland,2000.0
146,Strategy First,https://www.igdb.com/companies/strategy-first,Canada,1990.0
3357,Ringtail Studios,https://www.igdb.com/companies/ringtail-studios,,
7219,Project Siren,https://www.igdb.com/companies/project-siren,Japan,1999.0
2534,Zono Inc.,https://www.igdb.com/companies/zono-inc,,
3053,SCE Studio Liverpool,https://www.igdb.com/companies/sce-studio-liverpool,United Kingdom,2001.0
4285,Iguana Entertainment UK,https://www.igdb.com/companies/iguana-entertainment-uk,,
1432,Playground Games,https://www.igdb.com/companies/playground-games,United Kingdom,2010.0
1022,Turn 10 Studios,https://www.igdb.com/companies/turn-10-studios,United States,2001.0
781,M2,https://www.igdb.com/companies/m2,,
10,LucasArts,https://www.igdb.com/companies/lucasarts,United States,1990.0
402,Day 1 Studios,https://www.igdb.com/companies/day-1-studios,,
10979,Platform Publishing,https://www.igdb.com/companies/platform-publishing,,
27531,Killer Game,https://www.igdb.com/companies/killer-game,,
290,IO Interactive,https://www.igdb.com/companies/io-interactive,Denmark,1998.0
683,Hypnos Entertainment,https://www.igdb.com/companies/hypnos-entertainment,,
1268,Page 44 Studios,https://www.igdb.com/companies/page-44-studios,,
2912,Alpha Unit Corporation,https://www.igdb.com/companies/alpha-unit-corporation,Japan,1995.0
2817,Konami Computer Entertainment Hawaii,https://www.igdb.com/companies/konami-computer-entertainment-hawaii,United States,1997.0
26389,Square Enix Product Development Division 6,https://www.igdb.com/companies/square-enix-product-development-division-6,,
160,Double Helix Games,https://www.igdb.com/companies/double-helix-games,United States,2007.0
2968,Kaos Studios,https://www.igdb.com/companies/kaos-studios,United States,2006.0
2969,nFusion Interactive,https://www.igdb.com/companies/nfusion-interactive,,
19210,Polyvox,https://www.igdb.com/companies/polyvox,Brazil,1969.0
1695,Mass Media Inc,https://www.igdb.com/companies/mass-media-inc,United States,1986.0
1991,Unique Development Studios,https://www.igdb.com/companies/unique-development-studios,Sweden,1993.0
1754,Zed Two,https://www.igdb.com/companies/zed-two,,
270,JoWooD Productions Software,https://www.igdb.com/companies/jowood-productions-software,Austria,1995.0
10534,MediaKite,https://www.igdb.com/companies/mediakite,,
9014,"M2 Co.,LTD",https://www.igdb.com/companies/m2-co-dot-ltd,,
1960,MTO,https://www.igdb.com/companies/mto,,
32678,Ichi Column,https://www.igdb.com/companies/ichi-column,,
4607,Otomate,https://www.igdb.com/companies/otomate,Japan,
1821,ASCII Entertainment,https://www.igdb.com/companies/ascii-entertainment,,
2165,Enterbrain,https://www.igdb.com/companies/enterbrain,,
2674,Nintendo SPD Production Group No. 1,https://www.igdb.com/companies/nintendo-spd-production-group-no-1,Japan,2003.0
404,Cyanide Studio,https://www.igdb.com/companies/cyanide-studio,France,2000.0
27082,"SCEE QA, Liverpool",https://www.igdb.com/companies/scee-qa-liverpool,,
804,Beam Software,https://www.igdb.com/companies/beam-software,Australia,1980.0
703,BMG Interactive,https://www.igdb.com/companies/bmg-interactive,United States,1994.0
830,Sega AM2,https://www.igdb.com/companies/sega-am2,Japan,
4298,Exact,https://www.igdb.com/companies/exact,,
38881,Production I.G,https://www.igdb.com/companies/production-ig,,
2565,Acclaim Studios Manchester,https://www.igdb.com/companies/acclaim-studios-manchester,,
5525,Paon Corporation,https://www.igdb.com/companies/paon-corporation,,
1758,Interactive Studios,https://www.igdb.com/companies/interactive-studios,,
183,Hasbro Interactive,https://www.igdb.com/companies/hasbro-interactive,United States,1995.0
9535,Jester Interactive,https://www.igdb.com/companies/jester-interactive,,
2001,2K Play,https://www.igdb.com/companies/2k-play,Canada,2007.0
1958,Poponchi,https://www.igdb.com/companies/poponchi,,
1209,Société Pollene,https://www.igdb.com/companies/societe-pollene,,
5024,Bandai Namco Holdings,https://www.igdb.com/companies/bandai-namco-holdings,Japan,2005.0
9607,Bandai Namco Entertainment Europe,https://www.igdb.com/companies/bandai-namco-entertainment-europe,United Kingdom,2015.0
9608,Bandai Namco Entertainment America,https://www.igdb.com/companies/bandai-namco-entertainment-america,United States,2015.0
22721,Bandai Namco Studios,https://www.igdb.com/companies/bandai-namco-studios,Japan,2014.0
2055,Clover Studio,https://www.igdb.com/companies/clover-studio,Japan,2004.0
15512,SCE Santa Monica Studio,https://www.igdb.com/companies/sce-santa-monica-studio,United States,1999.0
680,Pipeworks Software,https://www.igdb.com/companies/pipeworks-software,United States,1999.0
4981,"Sega Enterprises, Ltd.",https://www.igdb.com/companies/sega-enterprises-ltd,Japan,1969.0
784,Camelot Software Planning,https://www.igdb.com/companies/camelot-software-planning,Japan,
31944,Camelot,https://www.igdb.com/companies/camelot,,
2329,GameMill Entertainment,https://www.igdb.com/companies/gamemill-entertainment,United States,2001.0
1056,Piranha Bytes,https://www.igdb.com/companies/piranha-bytes,Germany,1997.0
2533,Mobile21,https://www.igdb.com/companies/mobile21,,
1963,G.rev,https://www.igdb.com/companies/g-rev,Japan,
884,Polyphony Digital,https://www.igdb.com/companies/polyphony-digital,Japan,1998.0
704,ASC Games,https://www.igdb.com/companies/asc-games,,
10560,Syscom Entertainment,https://www.igdb.com/companies/syscom-entertainment,,
307,Rockstar Vienna,https://www.igdb.com/companies/rockstar-vienna,Austria,1993.0
1967,TransGaming Inc.,https://www.igdb.com/companies/transgaming-inc,,
365,Rockstar North,https://www.igdb.com/companies/rockstar-north,United Kingdom,2002.0
306,Rockstar Toronto,https://www.igdb.com/companies/rockstar-toronto,Canada,2002.0
308,Rockstar Leeds,https://www.igdb.com/companies/rockstar-leeds,United Kingdom,2004.0
22845,"Rocket Studio, Inc.",https://www.igdb.com/companies/rocket-studio-inc,,
805,Other Ocean Interactive,https://www.igdb.com/companies/other-ocean-interactive,Canada,2006.0
1317,Red Mile Entertainment,https://www.igdb.com/companies/red-mile-entertainment,United States,2004.0
1569,Career Soft,https://www.igdb.com/companies/career-soft,Japan,1996.0
15843,Y'sk,https://www.igdb.com/companies/ysk,,
255,ArenaNet,https://www.igdb.com/companies/arenanet,United States,2000.0
256,NCSOFT,https://www.igdb.com/companies/ncsoft,"Korea, Republic of",1997.0
1234,System 3 Software,https://www.igdb.com/companies/system-3-software,United Kingdom,1982.0
1467,Sammy,https://www.igdb.com/companies/sammy,,
6170,Sammy Studios,https://www.igdb.com/companies/sammy-studios,,
844,RedOctane,https://www.igdb.com/companies/redoctane,,
684,Budcat Creations,https://www.igdb.com/companies/budcat-creations,United States,2016.0
1259,FreeStyleGames,https://www.igdb.com/companies/freestylegames,,
1220,Crafts & Meister,https://www.igdb.com/companies/crafts-meister,Japan,2004.0
14138,Ilinx Corporation,https://www.igdb.com/companies/ilinx-corporation,Japan,2010.0
229,Sega of America,https://www.igdb.com/companies/sega-of-america,United States,1986.0
3582,Activision Publishing,https://www.igdb.com/companies/activision-publishing,,
710,Mastiff,https://www.igdb.com/companies/mastiff,United States,
874,Smilebit,https://www.igdb.com/companies/smilebit,Japan,2000.0
22994,NVIDIA Lightspeed Studios,https://www.igdb.com/companies/nvidia-lightspeed-studios,,
5812,Opus Corp.,https://www.igdb.com/companies/opus-corp,,
362,Pi Studios,https://www.igdb.com/companies/pi-studios,,
722,343 Industries,https://www.igdb.com/companies/343-industries,United States,2007.0
946,Saber Interactive,https://www.igdb.com/companies/saber-interactive,United States,2000.0
823,United Front Games,https://www.igdb.com/companies/united-front-games,Canada,2007.0
17966,Xbox Game Studios,https://www.igdb.com/companies/xbox-game-studios,,2019.0
3246,Blur Studio,https://www.igdb.com/companies/blur-studio,,
1760,AlphaDream,https://www.igdb.com/companies/alphadream,Japan,2000.0
1094,Pax Softnica,https://www.igdb.com/companies/pax-softnica,Japan,1983.0
789,Buena Vista Games,https://www.igdb.com/companies/buena-vista-games,,
1239,Gorilla Systems Corporation,https://www.igdb.com/companies/gorilla-systems-corporation,United States,
1336,A2M,https://www.igdb.com/companies/a2m,,
258,KnowWonder,https://www.igdb.com/companies/knowwonder,,
14546,Electronic Arts UK,https://www.igdb.com/companies/electronic-arts-uk,,
1768,Toy Box Studios,https://www.igdb.com/companies/toy-box-studios,,
32726,Pack in Soft,https://www.igdb.com/companies/pack-in-soft,,
2142,EA Bright Light,https://www.igdb.com/companies/ea-bright-light,,
19200,EA Games,https://www.igdb.com/companies/ea-games,,
2922,Crypton Future Media,https://www.igdb.com/companies/crypton-future-media,Japan,1995.0
15878,Sega Games,https://www.igdb.com/companies/sega-games,Japan,2015.0
1008,Free Radical Design,https://www.igdb.com/companies/free-radical-design,United Kingdom,1999.0
709,Teyon,https://www.igdb.com/companies/teyon,Poland,2006.0
2431,Big Ant Studios,https://www.igdb.com/companies/big-ant-studios,Australia,
262,Flagship Studios,https://www.igdb.com/companies/flagship-studios,,
264,HanbitSoft,https://www.igdb.com/companies/hanbitsoft,,
101,Freeverse Software,https://www.igdb.com/companies/freeverse-software,,
100,Nival Interactive,https://www.igdb.com/companies/nival-interactive,,
2094,Transmission Games,https://www.igdb.com/companies/transmission-games,,
1245,Ambrella,https://www.igdb.com/companies/ambrella,Japan,1996.0
5353,Infogrames Studios,https://www.igdb.com/companies/infogrames-studios,,
3594,Deep Silver Dambuster Studios,https://www.igdb.com/companies/deep-silver-dambuster-studios,United Kingdom,2014.0
6341,Deep Red Games,https://www.igdb.com/companies/deep-red-games,United Kingdom,1998.0
2805,Pukka Games,https://www.igdb.com/companies/pukka-games,,
1381,Humansoft,https://www.igdb.com/companies/humansoft,,
2569,Climax Racing,https://www.igdb.com/companies/climax-racing,United Kingdom,2004.0
2091,Cing,https://www.igdb.com/companies/cing,Japan,1999.0
1362,N-Fusion Interactive,https://www.igdb.com/companies/n-fusion-interactive,United States,
214,Sylum Entertainment,https://www.igdb.com/companies/sylum-entertainment,,
393,inXile Entertainment,https://www.igdb.com/companies/inxile-entertainment,United States,2002.0
2970,DiP Interactive,https://www.igdb.com/companies/dip-interactive,,
2971,SME Dynamic Systems,https://www.igdb.com/companies/sme-dynamic-systems,,
1415,Quintet,https://www.igdb.com/companies/quintet,Japan,1989.0
26323,Enix,https://www.igdb.com/companies/enix,Japan,
12868,Tokuma Shoten,https://www.igdb.com/companies/tokuma-shoten,,
4831,Titus Interactive,https://www.igdb.com/companies/titus-interactive,France,1999.0
25764,Centropolis Entertainment,https://www.igdb.com/companies/centropolis-entertainment,,
403,Sucker Punch Productions,https://www.igdb.com/companies/sucker-punch-productions,United States,1997.0
2693,Nude Maker,https://www.igdb.com/companies/nude-maker,Japan,
48,NetherRealm Studios,https://www.igdb.com/companies/netherrealm-studios,United States,2010.0
2239,Gamecock Media Group,https://www.igdb.com/companies/gamecock-media-group,,
2179,DIC Entertainment,https://www.igdb.com/companies/dic-entertainment,,
2180,Vision Media Engineering,https://www.igdb.com/companies/vision-media-engineering,,
75,Factor 5,https://www.igdb.com/companies/factor-5,Germany,1987.0
5292,Konami Computer Entertainment Osaka,https://www.igdb.com/companies/konami-computer-entertainment-osaka,Japan,1995.0
23993,Tec Toy,https://www.igdb.com/companies/tec-toy,Brazil,1987.0
1399,Novarama,https://www.igdb.com/companies/novarama,Spain,2003.0
2208,Sega Studios San Francisco,https://www.igdb.com/companies/sega-studios-san-francisco,,
1775,Silicon Dreams Studios,https://www.igdb.com/companies/silicon-dreams-studios,United Kingdom,1994.0
2503,Lego Software,https://www.igdb.com/companies/lego-software,,
690,Torus Games,https://www.igdb.com/companies/torus-games,Australia,1994.0
1864,High Impact Games,https://www.igdb.com/companies/high-impact-games,United States,2003.0
2210,Game Sauce,https://www.igdb.com/companies/game-sauce,,
1984,Atomic Planet Entertainment,https://www.igdb.com/companies/atomic-planet-entertainment,,
1019,"GameTek, Inc.",https://www.igdb.com/companies/gametek-inc,,
2098,SingleTrac Entertainment Technologies,https://www.igdb.com/companies/singletrac-entertainment-technologies,,
11644,SingleTrac,https://www.igdb.com/companies/singletrac,,
1300,AWE Games,https://www.igdb.com/companies/awe-games,United States,1997.0
1301,BigSky Interactive Inc.,https://www.igdb.com/companies/bigsky-interactive-inc,,
857,ThatGameCompany,https://www.igdb.com/companies/thatgamecompany,United States,2006.0
11662,Annapurna Interactive,https://www.igdb.com/companies/annapurna-interactive,United States,2016.0
1839,Williams Electronics,https://www.igdb.com/companies/williams-electronics,,
1436,Bally Midway,https://www.igdb.com/companies/bally-midway,,
1836,Throwback Entertainment,https://www.igdb.com/companies/throwback-entertainment,Canada,2006.0
1098,Probe Software,https://www.igdb.com/companies/probe-software,United Kingdom,1984.0
1997,Ganbarion,https://www.igdb.com/companies/ganbarion,Japan,1999.0
3081,"Exact Co., Ltd.",https://www.igdb.com/companies/exact-co-ltd,,
3082,"Ultra Co., Ltd.",https://www.igdb.com/companies/ultra-co-ltd,,
1402,BlueSky Software,https://www.igdb.com/companies/bluesky-software,United States,1988.0
437,Avalanche Studios,https://www.igdb.com/companies/avalanche-studios,Sweden,2003.0
841,Ubisoft Paris,https://www.igdb.com/companies/ubisoft-paris,France,1992.0
3655,Ubisoft Pune,https://www.igdb.com/companies/ubisoft-pune,India,2008.0
1990,Ubisoft Barcelona,https://www.igdb.com/companies/ubisoft-barcelona,Spain,1998.0
1690,Land Ho!,https://www.igdb.com/companies/land-ho,,
1225,Ubisoft San Francisco,https://www.igdb.com/companies/ubisoft-san-francisco,United States,2009.0
3958,Bandai Namco Games,https://www.igdb.com/companies/bandai-namco-games,Japan,2014.0
291,Nixxes Software,https://www.igdb.com/companies/nixxes-software,Netherlands,1999.0
9489,Sun Electronics,https://www.igdb.com/companies/sun-electronics,Japan,1971.0
1969,Tate Interactive,https://www.igdb.com/companies/tate-interactive,,
38076,Keita Takahashi,https://www.igdb.com/companies/keita-takahashi,,
1861,Project Sora,https://www.igdb.com/companies/project-sora,,
876,Sora,https://www.igdb.com/companies/sora,Japan,2005.0
2390,Engine Software,https://www.igdb.com/companies/engine-software,Netherlands,
1843,Guerrilla Games,https://www.igdb.com/companies/guerrilla-games,Netherlands,2000.0
7261,Guerrilla Cambridge,https://www.igdb.com/companies/guerrilla-cambridge,United Kingdom,2013.0
5696,D3T Limited,https://www.igdb.com/companies/d3t-limited,United Kingdom,2011.0
1253,Good Science Studio,https://www.igdb.com/companies/good-science-studio,United States,
1256,BigPark,https://www.igdb.com/companies/bigpark,,
208,Frontier Developments,https://www.igdb.com/companies/frontier-developments,United Kingdom,1994.0
2244,Katauri Interactive,https://www.igdb.com/companies/katauri-interactive,Russian Federation,
4027,Focus Multimedia,https://www.igdb.com/companies/focus-multimedia,,
1305,ValuSoft,https://www.igdb.com/companies/valusoft,,
93,Square Enix 1st Production Department,https://www.igdb.com/companies/square-enix-1st-production-department,,
801,Square Enix Product Development Division 5,https://www.igdb.com/companies/square-enix-product-development-division-5,,
800,Jupiter Corporation,https://www.igdb.com/companies/jupiter-corporation,Japan,1992.0
2575,Blueside,https://www.igdb.com/companies/blueside,,
2576,Phantagram,https://www.igdb.com/companies/phantagram,,
4803,Climax Entertainment,https://www.igdb.com/companies/climax-entertainment,,
763,38 Studios,https://www.igdb.com/companies/38-studios,United States,2006.0
579,Big Huge Games,https://www.igdb.com/companies/big-huge-games,United States,2000.0
1774,Nintendo R&D2,https://www.igdb.com/companies/nintendo-r-d2,Japan,1970.0
1025,Good-Feel,https://www.igdb.com/companies/good-feel,Japan,
6220,Sacnoth,https://www.igdb.com/companies/sacnoth,Japan,1997.0
806,Tantalus Interactive,https://www.igdb.com/companies/tantalus-interactive,Australia,1994.0
2583,Just Add Monsters,https://www.igdb.com/companies/just-add-monsters,,
65,Luxoflux,https://www.igdb.com/companies/luxoflux,United States,
1863,XPEC,https://www.igdb.com/companies/xpec,"Taiwan, Province of China",2015.0
2053,Eden Games,https://www.igdb.com/companies/eden-games,France,2015.0
30,Team Bondi,https://www.igdb.com/companies/team-bondi,Australia,2003.0
2584,Midway Studios Newcastle,https://www.igdb.com/companies/midway-studios-newcastle,,
1290,TT Fusion,https://www.igdb.com/companies/tt-fusion,United Kingdom,2017.0
20400,Warner Bros. Entertainment Inc.,https://www.igdb.com/companies/warner-bros-entertainment-inc,,
2585,Groove Games,https://www.igdb.com/companies/groove-games,,
2586,Brainbox Games,https://www.igdb.com/companies/brainbox-games,,
149,Ritual Entertainment,https://www.igdb.com/companies/ritual-entertainment,,
22048,Prokion,https://www.igdb.com/companies/prokion,,
17590,NEON Software,https://www.igdb.com/companies/neon-software,Germany,1993.0
2042,Contrail,https://www.igdb.com/companies/contrail,Japan,1997.0
9939,"3 Minute Games, LLC",https://www.igdb.com/companies/3-minute-games-llc,,
2245,Big Fish Games,https://www.igdb.com/companies/big-fish-games,United States,2002.0
1366,Nintendo EAD Software Development Group No.3,https://www.igdb.com/companies/nintendo-ead-software-development-group-no-dot-3,Japan,2003.0
746,Media Molecule,https://www.igdb.com/companies/media-molecule,United Kingdom,2006.0
42582,SCE San Diego Studio,https://www.igdb.com/companies/sce-san-diego-studio,United States,2001.0
748,Double Eleven,https://www.igdb.com/companies/double-eleven,United Kingdom,2010.0
747,Tarsier Studios,https://www.igdb.com/companies/tarsier-studios,Sweden,2004.0
4232,XDEV Studio Europe,https://www.igdb.com/companies/xdev-studio-europe,,
836,Kadokawa Games,https://www.igdb.com/companies/kadokawa-games,Japan,2009.0
2212,Redtribe,https://www.igdb.com/companies/redtribe,,
2172,Deck13 Interactive,https://www.igdb.com/companies/deck13-interactive,Germany,2001.0
926,City Interactive,https://www.igdb.com/companies/city-interactive,Poland,2002.0
2277,Animation Arts,https://www.igdb.com/companies/animation-arts,Germany,
374,Koch Media,https://www.igdb.com/companies/koch-media,Germany,1994.0
2214,Feelplus,https://www.igdb.com/companies/feelplus,,1992.0
816,Atelier Double,https://www.igdb.com/companies/atelier-double,,
89,Shokwave,https://www.igdb.com/companies/shokwave,,
10075,THQ Nordic,https://www.igdb.com/companies/thq-nordic,Austria,2016.0
1666,Sega Europe,https://www.igdb.com/companies/sega-europe,United Kingdom,1991.0
741,Toys for Bob,https://www.igdb.com/companies/toys-for-bob,United States,1989.0
1900,Idol Minds,https://www.igdb.com/companies/idol-minds,United States,1997.0
285,Tiertex Design Studios,https://www.igdb.com/companies/tiertex-design-studios,United Kingdom,1987.0
301,2K Czech,https://www.igdb.com/companies/2k-czech,Czechia,2008.0
302,Massive Bear Studios,https://www.igdb.com/companies/massive-bear-studios,,
1023,Wizards of the Coast LLC,https://www.igdb.com/companies/wizards-of-the-coast-llc,,
953,Arrowhead Game Studios,https://www.igdb.com/companies/arrowhead-game-studios,Sweden,
638,Rockstar London,https://www.igdb.com/companies/rockstar-london,United Kingdom,2005.0
1977,Nintendo SPD Production Group No. 4,https://www.igdb.com/companies/nintendo-spd-production-group-no-4,Japan,2003.0
1272,Sega Sports R&D,https://www.igdb.com/companies/sega-sports-r-d,,
1617,Game Freak,https://www.igdb.com/companies/game-freak,Japan,1989.0
1103,Nintendo EAD Software Development Group No.1,https://www.igdb.com/companies/nintendo-ead-software-development-group-no-dot-1,Japan,2003.0
2334,CAProductions,https://www.igdb.com/companies/caproductions,,
767,Fuse Games,https://www.igdb.com/companies/fuse-games,,
768,Nintendo Software Technology,https://www.igdb.com/companies/nintendo-software-technology,United States,1998.0
1978,Team Fusion,https://www.igdb.com/companies/team-fusion,,
182,Nihilistic Software,https://www.igdb.com/companies/nihilistic-software,United States,1998.0
891,Halfbrick Studios,https://www.igdb.com/companies/halfbrick-studios,Australia,2001.0
2149,Zoe Mode,https://www.igdb.com/companies/zoe-mode,,
64,Savage Entertainment,https://www.igdb.com/companies/savage-entertainment,United States,1997.0
23690,M4 Ltd.,https://www.igdb.com/companies/m4-ltd,,
3903,BioWare Montréal,https://www.igdb.com/companies/bioware-montreal,Canada,2009.0
705,Shaba Games,https://www.igdb.com/companies/shaba-games,,
367,Gray Matter Interactive,https://www.igdb.com/companies/gray-matter-interactive,United States,1994.0
1468,Gratuitous Games,https://www.igdb.com/companies/gratuitous-games,,
3190,neo Software,https://www.igdb.com/companies/neo-software,Austria,1993.0
2134,War Drum Studios,https://www.igdb.com/companies/war-drum-studios,United States,2007.0
12824,Mesa Logic,https://www.igdb.com/companies/mesa-logic,,
14586,Majesco,https://www.igdb.com/companies/majesco,,
435,Danger Close,https://www.igdb.com/companies/danger-close,United States,2010.0
849,Netherock Ltd.,https://www.igdb.com/companies/netherock-ltd,,
2090,Vir2L Studios,https://www.igdb.com/companies/vir2l-studios,,
3393,Capcom USA,https://www.igdb.com/companies/capcom-usa,,
3394,Capcom Europe,https://www.igdb.com/companies/capcom-europe,,
49019,Cost,https://www.igdb.com/companies/cost,,
4331,Value Wave,https://www.igdb.com/companies/value-wave,,
2344,Inti Creates,https://www.igdb.com/companies/inti-creates,Japan,1996.0
1403,Minakuchi Engineering,https://www.igdb.com/companies/minakuchi-engineering,,
1985,Melbourne House,https://www.igdb.com/companies/melbourne-house,,
309,2015,https://www.igdb.com/companies/2015,United States,1997.0
1986,Swingin' Ape Studios,https://www.igdb.com/companies/swingin-ape-studios,United States,2000.0
312,Konami Computer Entertainment Japan,https://www.igdb.com/companies/konami-computer-entertainment-japan,Japan,1996.0
5836,Success,https://www.igdb.com/companies/success,Japan,1978.0
6601,Kojima Productions LA Studio,https://www.igdb.com/companies/kojima-productions-la-studio,,
13874,Crea-Tech,https://www.igdb.com/companies/crea-tech,Japan,1988.0
2582,SNK Playmore,https://www.igdb.com/companies/snk-playmore,Japan,
8027,All Interactive Distributuion,https://www.igdb.com/companies/all-interactive-distributuion,,
2231,Noise Factory,https://www.igdb.com/companies/noise-factory,,
2230,Nazca Corporation,https://www.igdb.com/companies/nazca-corporation,,
314,4A Games,https://www.igdb.com/companies/4a-games,Ukraine,2005.0
770,D-Rockets,https://www.igdb.com/companies/d-rockets,,
2232,Ubisoft Sao Paulo,https://www.igdb.com/companies/ubisoft-sao-paulo,Brazil,2008.0
331,Triumph Studios,https://www.igdb.com/companies/triumph-studios,Netherlands,1997.0
1270,Camerica,https://www.igdb.com/companies/camerica,Canada,1988.0
364,Rockstar San Diego,https://www.igdb.com/companies/rockstar-san-diego,United States,2002.0
656,Angel Studios,https://www.igdb.com/companies/angel-studios,United States,1984.0
3118,MumboJumbo,https://www.igdb.com/companies/mumbojumbo,,
103,Black Hole Entertainment,https://www.igdb.com/companies/black-hole-entertainment,Hungary,2001.0
2514,Limbic Entertainment,https://www.igdb.com/companies/limbic-entertainment,Germany,2002.0
2343,Comcept,https://www.igdb.com/companies/comcept,Japan,
79,Magic Pockets,https://www.igdb.com/companies/magic-pockets,France,2000.0
7638,Smack Down Productions,https://www.igdb.com/companies/smack-down-productions,,
36709,Zoo Publishing,https://www.igdb.com/companies/zoo-publishing,,
3956,IronMonkey Studios,https://www.igdb.com/companies/ironmonkey-studios,Australia,
712,EA Mobile,https://www.igdb.com/companies/ea-mobile,United States,2004.0
628,Stainless Games,https://www.igdb.com/companies/stainless-games,United Kingdom,1993.0
190,Atari Corporation,https://www.igdb.com/companies/atari-corporation,United States,1984.0
2036,Sunrise Interactive,https://www.igdb.com/companies/sunrise-interactive,,
2990,Immersion Games,https://www.igdb.com/companies/immersion-games,,
2991,Artificial Studios,https://www.igdb.com/companies/artificial-studios,,
711,Psyonix,https://www.igdb.com/companies/psyonix,United States,2000.0
2825,Tomy Corporation,https://www.igdb.com/companies/tomy-corporation,,
6364,General Computer Corporation (GCC),https://www.igdb.com/companies/general-computer-corporation-gcc,,
387,Sculptured Software,https://www.igdb.com/companies/sculptured-software,United States,1984.0
665,Williams Entertainment,https://www.igdb.com/companies/williams-entertainment,,
904,SoftBank,https://www.igdb.com/companies/softbank,,
887,Midway Amusement Games,https://www.igdb.com/companies/midway-amusement-games,,
2596,Mortal Kombat Team,https://www.igdb.com/companies/mortal-kombat-team,,
4282,Paprikari,https://www.igdb.com/companies/paprikari,Serbia,
4283,Avanquest,https://www.igdb.com/companies/avanquest,,
4284,GSP,https://www.igdb.com/companies/gsp,,
1668,Mumbo Jumbo,https://www.igdb.com/companies/mumbo-jumbo,,
1213,Evolution Studios,https://www.igdb.com/companies/evolution-studios,United Kingdom,1999.0
12984,Bigbig Studios,https://www.igdb.com/companies/bigbig-studios,United Kingdom,2001.0
947,Taleworlds,https://www.igdb.com/companies/taleworlds,Turkey,2005.0
391,Red Fly Studio,https://www.igdb.com/companies/red-fly-studio,,
326,Cyan Worlds,https://www.igdb.com/companies/cyan-worlds,United States,1987.0
719,Infogrames North America,https://www.igdb.com/companies/infogrames-north-america,,
332,EA Black Box,https://www.igdb.com/companies/ea-black-box,Canada,
2995,Namco Bandai America,https://www.igdb.com/companies/namco-bandai-america,,
1980,ITL,https://www.igdb.com/companies/itl,,
10568,Shin'en Multimedia,https://www.igdb.com/companies/shinen-multimedia,Germany,
238,Typhoon Games,https://www.igdb.com/companies/typhoon-games,,
11373,NAMCO BANDAI Games America Inc.,https://www.igdb.com/companies/namco-bandai-games-america-inc,,
350,EA Seattle,https://www.igdb.com/companies/ea-seattle,,
349,Black Box Games,https://www.igdb.com/companies/black-box-games,Canada,1998.0
356,Slightly Mad Studios,https://www.igdb.com/companies/slightly-mad-studios,United Kingdom,2009.0
4357,SIE Santa Monica Studio,https://www.igdb.com/companies/sie-santa-monica-studio,United States,1999.0
1475,Infogrames Entertainment,https://www.igdb.com/companies/infogrames-entertainment,,
1048,Nintendo EAD Software Development Group No.4,https://www.igdb.com/companies/nintendo-ead-software-development-group-no-dot-4,Japan,2003.0
1014,Data Design Interactive,https://www.igdb.com/companies/data-design-interactive,,
7052,Sega WOW,https://www.igdb.com/companies/sega-wow,Japan,2003.0
24352,Tecmo Koei Games,https://www.igdb.com/companies/tecmo-koei-games,,
1898,Sanzaru Games,https://www.igdb.com/companies/sanzaru-games,United States,
2250,Nunchuck Games,https://www.igdb.com/companies/nunchuck-games,,
1641,Hello Games,https://www.igdb.com/companies/hello-games,United Kingdom,2008.0
