name,rating,votes,year,url,plot,genre,na_sales,eu_sales,jp_sales,other_sales,global_sales,company_name,company_url,company_country,company_startyear
SSX 3,8.3,341,2003,https://www.imdb.com/title/tt0400787/?ref_=adv_li_tt,"Life begins at the summit where a wide-open mountain awaits you -- board it, explore it, and beat it. Featuring all-new freestyle events and race courses, jaw-dropping tricks, and a cast of cool, customizable characters.",Sports,1.6,0.71,0.0,0.24,2.56,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982.0
SSX 3,8.3,341,2003,https://www.imdb.com/title/tt0400787/?ref_=adv_li_tt,"Life begins at the summit where a wide-open mountain awaits you -- board it, explore it, and beat it. Featuring all-new freestyle events and race courses, jaw-dropping tricks, and a cast of cool, customizable characters.",Sports,1.6,0.71,0.0,0.24,2.56,EA Canada,https://www.igdb.com/companies/ea-canada,Canada,1983.0
SSX 3,8.3,341,2003,https://www.imdb.com/title/tt0400787/?ref_=adv_li_tt,"Life begins at the summit where a wide-open mountain awaits you -- board it, explore it, and beat it. Featuring all-new freestyle events and race courses, jaw-dropping tricks, and a cast of cool, customizable characters.",Sports,1.6,0.71,0.0,0.24,2.56,EA Sports BIG,https://www.igdb.com/companies/ea-sports-big,,2000.0
SSX Tricky,8.2,501,2001,https://www.imdb.com/title/tt0301792/?ref_=adv_li_tt,Play in four modes to gain points and unlock new stuff by performing tricks.,Sports,1.59,0.86,0.0,0.25,2.7,EA Canada,https://www.igdb.com/companies/ea-canada,Canada,1983.0
SSX Tricky,8.2,501,2001,https://www.imdb.com/title/tt0301792/?ref_=adv_li_tt,Play in four modes to gain points and unlock new stuff by performing tricks.,Sports,1.59,0.86,0.0,0.25,2.7,EA Sports BIG,https://www.igdb.com/companies/ea-sports-big,,2000.0
SWAT 4,8.1,360,2005,https://www.imdb.com/title/tt0456000/?ref_=adv_li_tt,"An elite squad of police tactical experts are tasked to bring order to a series of highly volatile scenarios involving hostages, civilians, suspects and other law enforcement officers.",Shooter,0.0,0.02,0.0,0.0,0.03,Irrational Games,https://www.igdb.com/companies/irrational-games,United States,1997.0
SWAT 4,8.1,360,2005,https://www.imdb.com/title/tt0456000/?ref_=adv_li_tt,"An elite squad of police tactical experts are tasked to bring order to a series of highly volatile scenarios involving hostages, civilians, suspects and other law enforcement officers.",Shooter,0.0,0.02,0.0,0.0,0.03,Sierra Entertainment,https://www.igdb.com/companies/sierra-entertainment,United States,1979.0
SWAT 4,8.1,360,2005,https://www.imdb.com/title/tt0456000/?ref_=adv_li_tt,"An elite squad of police tactical experts are tasked to bring order to a series of highly volatile scenarios involving hostages, civilians, suspects and other law enforcement officers.",Shooter,0.0,0.02,0.0,0.0,0.03,Activision,https://www.igdb.com/companies/activision,United States,1979.0
SWAT 4,8.1,360,2005,https://www.imdb.com/title/tt0456000/?ref_=adv_li_tt,"An elite squad of police tactical experts are tasked to bring order to a series of highly volatile scenarios involving hostages, civilians, suspects and other law enforcement officers.",Shooter,0.0,0.02,0.0,0.0,0.03,Vivendi Universal,https://www.igdb.com/companies/vivendi-universal,,
SWAT 4,8.1,360,2005,https://www.imdb.com/title/tt0456000/?ref_=adv_li_tt,"An elite squad of police tactical experts are tasked to bring order to a series of highly volatile scenarios involving hostages, civilians, suspects and other law enforcement officers.",Shooter,0.0,0.02,0.0,0.0,0.03,Livedoor,https://www.igdb.com/companies/livedoor,,
SWAT: Global Strike Team,7.4,50,2003,https://www.imdb.com/title/tt0391436/?ref_=adv_li_tt,"The SWAT: GST is an international, specialized squad whose main objective is to protect, defend and save the lives of the innocent. The storyline takes place five years in the future - in ... See full summary »",Shooter,0.29,0.16,0.0,0.05,0.49,Sierra Entertainment,https://www.igdb.com/companies/sierra-entertainment,United States,1979.0
SWAT: Global Strike Team,7.4,50,2003,https://www.imdb.com/title/tt0391436/?ref_=adv_li_tt,"The SWAT: GST is an international, specialized squad whose main objective is to protect, defend and save the lives of the innocent. The storyline takes place five years in the future - in ... See full summary »",Shooter,0.29,0.16,0.0,0.05,0.49,Argonaut Games,https://www.igdb.com/companies/argonaut-games,,
SWAT: Target Liberty,0.0,0,2007,https://www.imdb.com/title/tt2103242/?ref_=adv_li_tt,This is a PSP game where you control your squadmates throughout the game and use tactical advantages to complete missions and bonus objectives. You can also unlock videos to watch.,Shooter,0.03,0.0,0.0,0.0,0.04,Sierra Entertainment,https://www.igdb.com/companies/sierra-entertainment,United States,1979.0
SWAT: Target Liberty,0.0,0,2007,https://www.imdb.com/title/tt2103242/?ref_=adv_li_tt,This is a PSP game where you control your squadmates throughout the game and use tactical advantages to complete missions and bonus objectives. You can also unlock videos to watch.,Shooter,0.03,0.0,0.0,0.0,0.04,3G Studios,https://www.igdb.com/companies/3g-studios,United States,
SaGa Frontier,6.9,59,1997,https://www.imdb.com/title/tt0207072/?ref_=adv_li_tt,Seven by-standers of different races get dragged into important missions.,Role-Playing,0.15,0.04,1.07,0.09,1.35,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003.0
SaGa Frontier,6.9,59,1997,https://www.imdb.com/title/tt0207072/?ref_=adv_li_tt,Seven by-standers of different races get dragged into important missions.,Role-Playing,0.15,0.04,1.07,0.09,1.35,Square,https://www.igdb.com/companies/square,Japan,1983.0
SaGa Frontier,6.9,59,1997,https://www.imdb.com/title/tt0207072/?ref_=adv_li_tt,Seven by-standers of different races get dragged into important missions.,Role-Playing,0.15,0.04,1.07,0.09,1.35,Sony Computer Entertainment of America,https://www.igdb.com/companies/sony-computer-entertainment-of-america,United States,
SaGa Frontier 2,6.7,44,1999,https://www.imdb.com/title/tt0207714/?ref_=adv_li_tt,"Gustave XIII is the former prince of Thermes, the capital of Finney, and was intended to be the heir to the throne of his father, Gustave XII. The son is disinherited and exiled by his ... See full summary »",Role-Playing,0.1,0.07,0.71,0.06,0.94,Square,https://www.igdb.com/companies/square,Japan,1983.0
SaGa Frontier 2,6.7,44,1999,https://www.imdb.com/title/tt0207714/?ref_=adv_li_tt,"Gustave XIII is the former prince of Thermes, the capital of Finney, and was intended to be the heir to the throne of his father, Gustave XII. The son is disinherited and exiled by his ... See full summary »",Role-Playing,0.1,0.07,0.71,0.06,0.94,Square Electronic Arts,https://www.igdb.com/companies/square-electronic-arts,,
Sacred 2: Fallen Angel,7.3,119,2008,https://www.imdb.com/title/tt1399085/?ref_=adv_li_tt,"In the world of Ancaria, magic is derived from a power source called ""T-Energy"". It is bright blue fluid that is pumped out of the ground. the Elves constructed a vast network underground ... See full synopsis »",Role-Playing,0.0,0.05,0.0,0.01,0.06,cdv Software Entertainment,https://www.igdb.com/companies/cdv-software-entertainment,Germany,2000.0
Sacred 2: Fallen Angel,7.3,119,2008,https://www.imdb.com/title/tt1399085/?ref_=adv_li_tt,"In the world of Ancaria, magic is derived from a power source called ""T-Energy"". It is bright blue fluid that is pumped out of the ground. the Elves constructed a vast network underground ... See full synopsis »",Role-Playing,0.0,0.05,0.0,0.01,0.06,Ascaron Entertainment,https://www.igdb.com/companies/ascaron-entertainment,Germany,1992.0
Sacred 2: Fallen Angel,7.3,119,2008,https://www.imdb.com/title/tt1399085/?ref_=adv_li_tt,"In the world of Ancaria, magic is derived from a power source called ""T-Energy"". It is bright blue fluid that is pumped out of the ground. the Elves constructed a vast network underground ... See full synopsis »",Role-Playing,0.0,0.05,0.0,0.01,0.06,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002.0
Sacred 3,5.8,36,2014,https://www.imdb.com/title/tt4271810/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.06,0.1,0.02,0.03,0.1999999999999999,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002.0
Sacred 3,5.8,36,2014,https://www.imdb.com/title/tt4271810/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.06,0.1,0.02,0.03,0.1999999999999999,Keen Games,https://www.igdb.com/companies/keen-games,Germany,2005.0
Sacred Gold,6.8,37,2005,https://www.imdb.com/title/tt0489267/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.0,0.02,0.0,0.0,0.02,Strategy First,https://www.igdb.com/companies/strategy-first,Canada,1990.0
Saint Seiya: Soldiers' Soul,8.2,41,2015,https://www.imdb.com/title/tt6342398/?ref_=adv_li_tt,"Based on the adventure anime, Saint Seiya Soldiers Soul is a 3D action game for PS3 and PS4.",Fighting,0.0,0.09,0.08,0.02,0.19,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015.0
Saint Seiya: Soldiers' Soul,8.2,41,2015,https://www.imdb.com/title/tt6342398/?ref_=adv_li_tt,"Based on the adventure anime, Saint Seiya Soldiers Soul is a 3D action game for PS3 and PS4.",Fighting,0.0,0.09,0.08,0.02,0.19,Dimps,https://www.igdb.com/companies/dimps,Japan,2000.0
Saint Seiya: Soldiers' Soul,8.2,41,2015,https://www.imdb.com/title/tt6342398/?ref_=adv_li_tt,"Based on the adventure anime, Saint Seiya Soldiers Soul is a 3D action game for PS3 and PS4.",Fighting,0.0,0.09,0.08,0.02,0.19,Ilinx Corporation,https://www.igdb.com/companies/ilinx-corporation,Japan,2010.0
Saints Row 2,8.0,3265,2008,https://www.imdb.com/title/tt1024918/?ref_=adv_li_tt,"Several new upstart gangs have been able to sweep in and make their mark on Stilwater. As leader of the Saints, you'll have to do whatever it takes to protect the members of your gang.",Action,2.82,1.34,0.04,0.52,4.72,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Saints Row 2,8.0,3265,2008,https://www.imdb.com/title/tt1024918/?ref_=adv_li_tt,"Several new upstart gangs have been able to sweep in and make their mark on Stilwater. As leader of the Saints, you'll have to do whatever it takes to protect the members of your gang.",Action,2.82,1.34,0.04,0.52,4.72,CD Projekt,https://www.igdb.com/companies/cd-projekt,Poland,1994.0
Saints Row 2,8.0,3265,2008,https://www.imdb.com/title/tt1024918/?ref_=adv_li_tt,"Several new upstart gangs have been able to sweep in and make their mark on Stilwater. As leader of the Saints, you'll have to do whatever it takes to protect the members of your gang.",Action,2.82,1.34,0.04,0.52,4.72,Volition,https://www.igdb.com/companies/volition,United States,1993.0
Saints Row IV,7.8,4157,2013,https://www.imdb.com/title/tt2971572/?ref_=adv_li_tt,Play as your own customized President of United States of America and fight for an Alien invasion that nobody saw coming.,Action,1.6800000000000002,1.03,0.0999999999999999,0.37,3.18,High Voltage Software,https://www.igdb.com/companies/high-voltage-software,United States,1993.0
Saints Row IV,7.8,4157,2013,https://www.imdb.com/title/tt2971572/?ref_=adv_li_tt,Play as your own customized President of United States of America and fight for an Alien invasion that nobody saw coming.,Action,1.6800000000000002,1.03,0.0999999999999999,0.37,3.18,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002.0
Saints Row IV,7.8,4157,2013,https://www.imdb.com/title/tt2971572/?ref_=adv_li_tt,Play as your own customized President of United States of America and fight for an Alien invasion that nobody saw coming.,Action,1.6800000000000002,1.03,0.0999999999999999,0.37,3.18,Volition,https://www.igdb.com/companies/volition,United States,1993.0
Saints Row: The Third,8.1,6103,2011,https://www.imdb.com/title/tt2124034/?ref_=adv_li_tt,"After the Saints have transformed from a small town street gang to pop culture giants, they decide to take over another city called Steelport.",Action,2.27,2.37,0.25,0.75,5.640000000000001,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003.0
Saints Row: The Third,8.1,6103,2011,https://www.imdb.com/title/tt2124034/?ref_=adv_li_tt,"After the Saints have transformed from a small town street gang to pop culture giants, they decide to take over another city called Steelport.",Action,2.27,2.37,0.25,0.75,5.640000000000001,CyberFront,https://www.igdb.com/companies/cyberfront,Japan,1968.0
Saints Row: The Third,8.1,6103,2011,https://www.imdb.com/title/tt2124034/?ref_=adv_li_tt,"After the Saints have transformed from a small town street gang to pop culture giants, they decide to take over another city called Steelport.",Action,2.27,2.37,0.25,0.75,5.640000000000001,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Saints Row: The Third,8.1,6103,2011,https://www.imdb.com/title/tt2124034/?ref_=adv_li_tt,"After the Saints have transformed from a small town street gang to pop culture giants, they decide to take over another city called Steelport.",Action,2.27,2.37,0.25,0.75,5.640000000000001,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002.0
Saints Row: The Third,8.1,6103,2011,https://www.imdb.com/title/tt2124034/?ref_=adv_li_tt,"After the Saints have transformed from a small town street gang to pop culture giants, they decide to take over another city called Steelport.",Action,2.27,2.37,0.25,0.75,5.640000000000001,Volition,https://www.igdb.com/companies/volition,United States,1993.0
Saki Portable,0.0,0,2010,https://www.imdb.com/title/tt3898280/?ref_=adv_li_tt,Add a Plot,Adventure,0.0,0.0,0.04,0.0,0.04,Alchemist,https://www.igdb.com/companies/alchemist,Japan,1998.0
Saki Portable,0.0,0,2010,https://www.imdb.com/title/tt3898280/?ref_=adv_li_tt,Add a Plot,Adventure,0.0,0.0,0.04,0.0,0.04,Kaga Create,https://www.igdb.com/companies/kaga-create,,
Saki Portable,0.0,0,2010,https://www.imdb.com/title/tt3898280/?ref_=adv_li_tt,Add a Plot,Adventure,0.0,0.0,0.04,0.0,0.04,Warashi,https://www.igdb.com/companies/warashi,,
"Sakura Wars: So Long, My Love",7.5,16,2005,https://www.imdb.com/title/tt2804044/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.07,0.05,0.15,0.02,0.29,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
"Sakura Wars: So Long, My Love",7.5,16,2005,https://www.imdb.com/title/tt2804044/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.07,0.05,0.15,0.02,0.29,Idea Factory,https://www.igdb.com/companies/idea-factory,Japan,1994.0
"Sakura Wars: So Long, My Love",7.5,16,2005,https://www.imdb.com/title/tt2804044/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.07,0.05,0.15,0.02,0.29,Red Entertainment,https://www.igdb.com/companies/red-entertainment,Japan,2000.0
"Sakura Wars: So Long, My Love",7.5,16,2005,https://www.imdb.com/title/tt2804044/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.07,0.05,0.15,0.02,0.29,NIS America,https://www.igdb.com/companies/nis-america,United States,2003.0
"Sakura Wars: So Long, My Love",7.5,16,2005,https://www.imdb.com/title/tt2804044/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.07,0.05,0.15,0.02,0.29,Global Entertainment R&D Dept. 2,https://www.igdb.com/companies/global-entertainment-r-and-d-dept-2,,
Samurai Jack: The Shadow of Aku,8.0,112,2004,https://www.imdb.com/title/tt0413224/?ref_=adv_li_tt,"Based on the animated television show, play as Jack as he searches for a time portal that will return him to the present to defeat the evil that is Aku.",Action,0.04,0.02,0.0,0.01,0.08,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
Samurai Jack: The Shadow of Aku,8.0,112,2004,https://www.imdb.com/title/tt0413224/?ref_=adv_li_tt,"Based on the animated television show, play as Jack as he searches for a time portal that will return him to the present to defeat the evil that is Aku.",Action,0.04,0.02,0.0,0.01,0.08,Amaze Entertainment,https://www.igdb.com/companies/amaze-entertainment--2,United States,1996.0
Samurai Shodown II,8.2,102,1994,https://www.imdb.com/title/tt0374216/?ref_=adv_li_tt,"In Samurai Shodown II players take on one of the roles of fifteen warriors, fighting their way through the land to defeat Rashojin Mizuki, who was thrown into the sea when she was a little ... See full summary »",Fighting,0.0,0.0,0.25,0.0,0.25,SNK,https://www.igdb.com/companies/snk,Japan,1978.0
Samurai Warriors,7.6,85,2004,https://www.imdb.com/title/tt0411822/?ref_=adv_li_tt,"First title in the series of hack and slash video games created by Koei's Omega Force team based loosely around the Sengoku (""Warring States"") period of Japanese history and it is a sister series of the Dynasty Warriors series.",Action,0.27,0.07,1.06,0.02,1.4200000000000002,Koei,https://www.igdb.com/companies/koei,Japan,1978.0
Samurai Warriors,7.6,85,2004,https://www.imdb.com/title/tt0411822/?ref_=adv_li_tt,"First title in the series of hack and slash video games created by Koei's Omega Force team based loosely around the Sengoku (""Warring States"") period of Japanese history and it is a sister series of the Dynasty Warriors series.",Action,0.27,0.07,1.06,0.02,1.4200000000000002,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors 2,8.2,96,2006,https://www.imdb.com/title/tt0896567/?ref_=adv_li_tt,"Samurai Warriors 2 is a sequel to the original Samurai Warriors, created by Koei and Omega Force.",Action,0.09,0.03,0.57,0.02,0.69,Koei,https://www.igdb.com/companies/koei,Japan,1978.0
Samurai Warriors 2,8.2,96,2006,https://www.imdb.com/title/tt0896567/?ref_=adv_li_tt,"Samurai Warriors 2 is a sequel to the original Samurai Warriors, created by Koei and Omega Force.",Action,0.09,0.03,0.57,0.02,0.69,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors 2,8.2,96,2006,https://www.imdb.com/title/tt0896567/?ref_=adv_li_tt,"Samurai Warriors 2 is a sequel to the original Samurai Warriors, created by Koei and Omega Force.",Action,0.09,0.03,0.57,0.02,0.69,Koei Tecmo,https://www.igdb.com/companies/koei-tecmo,,
Samurai Warriors 2: Empires,8.2,40,2006,https://www.imdb.com/title/tt0993781/?ref_=adv_li_tt,Add a Plot,Action,0.0,0.0,0.19,0.0,0.19,Koei,https://www.igdb.com/companies/koei,Japan,1978.0
Samurai Warriors 2: Empires,8.2,40,2006,https://www.imdb.com/title/tt0993781/?ref_=adv_li_tt,Add a Plot,Action,0.0,0.0,0.19,0.0,0.19,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors 2: Empires,8.2,40,2006,https://www.imdb.com/title/tt0993781/?ref_=adv_li_tt,Add a Plot,Action,0.0,0.0,0.19,0.0,0.19,Koei Tecmo,https://www.igdb.com/companies/koei-tecmo,,
Samurai Warriors 2: Xtreme Legends,8.1,30,2007,https://www.imdb.com/title/tt1230169/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.03,0.0,0.01,0.09,Koei,https://www.igdb.com/companies/koei,Japan,1978.0
Samurai Warriors 2: Xtreme Legends,8.1,30,2007,https://www.imdb.com/title/tt1230169/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.03,0.0,0.01,0.09,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors 2: Xtreme Legends,8.1,30,2007,https://www.imdb.com/title/tt1230169/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.03,0.0,0.01,0.09,Koei Tecmo,https://www.igdb.com/companies/koei-tecmo,,
Samurai Warriors 3,7.7,18,2009,https://www.imdb.com/title/tt2382947/?ref_=adv_li_tt,A 3D action fighting combat game. You are a Samurai Warrior in Japan living during the Sengoku period. Choose from many Samurai Warrior characters to take into battle as you fight many Samurai armies with your sword.,Action,0.1,0.02,0.32,0.01,0.45,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969.0
Samurai Warriors 3,7.7,18,2009,https://www.imdb.com/title/tt2382947/?ref_=adv_li_tt,A 3D action fighting combat game. You are a Samurai Warrior in Japan living during the Sengoku period. Choose from many Samurai Warrior characters to take into battle as you fight many Samurai armies with your sword.,Action,0.1,0.02,0.32,0.01,0.45,Nintendo EAD,https://www.igdb.com/companies/nintendo-ead,Japan,1989.0
Samurai Warriors 3,7.7,18,2009,https://www.imdb.com/title/tt2382947/?ref_=adv_li_tt,A 3D action fighting combat game. You are a Samurai Warrior in Japan living during the Sengoku period. Choose from many Samurai Warrior characters to take into battle as you fight many Samurai armies with your sword.,Action,0.1,0.02,0.32,0.01,0.45,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors 3,7.7,18,2009,https://www.imdb.com/title/tt2382947/?ref_=adv_li_tt,A 3D action fighting combat game. You are a Samurai Warrior in Japan living during the Sengoku period. Choose from many Samurai Warrior characters to take into battle as you fight many Samurai armies with your sword.,Action,0.1,0.02,0.32,0.01,0.45,Koei Tecmo,https://www.igdb.com/companies/koei-tecmo,,
Samurai Warriors 4,7.7,25,2014,https://www.imdb.com/title/tt3220794/?ref_=adv_li_tt,Add a Plot,Action,0.08,0.07,0.43,0.03,0.61,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors 4,7.7,25,2014,https://www.imdb.com/title/tt3220794/?ref_=adv_li_tt,Add a Plot,Action,0.08,0.07,0.43,0.03,0.61,Koei Tecmo,https://www.igdb.com/companies/koei-tecmo,,
Samurai Warriors 4: Empires,7.0,8,2015,https://www.imdb.com/title/tt5688054/?ref_=adv_li_tt,"The latest title in the acclaimed 'Empires' series is here, bringing together the fast-paced action of the Warriors series and territorial expansion strategy. A new, intuitive system of ... See full summary »",Action,0.02,0.01,0.16,0.01,0.2,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors 4: Empires,7.0,8,2015,https://www.imdb.com/title/tt5688054/?ref_=adv_li_tt,"The latest title in the acclaimed 'Empires' series is here, bringing together the fast-paced action of the Warriors series and territorial expansion strategy. A new, intuitive system of ... See full summary »",Action,0.02,0.01,0.16,0.01,0.2,Koei Tecmo,https://www.igdb.com/companies/koei-tecmo,,
Samurai Warriors: Katana,7.8,21,2007,https://www.imdb.com/title/tt1193521/?ref_=adv_li_tt,Add a Plot,Action,0.11,0.0,0.04,0.01,0.15,Koei,https://www.igdb.com/companies/koei,Japan,1978.0
Samurai Warriors: Katana,7.8,21,2007,https://www.imdb.com/title/tt1193521/?ref_=adv_li_tt,Add a Plot,Action,0.11,0.0,0.04,0.01,0.15,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Samurai Warriors: Xtreme Legends,7.8,30,2004,https://www.imdb.com/title/tt0446031/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.03,0.36,0.01,0.45,Koei,https://www.igdb.com/companies/koei,Japan,1978.0
Samurai Warriors: Xtreme Legends,7.8,30,2004,https://www.imdb.com/title/tt0446031/?ref_=adv_li_tt,Add a Plot,Action,0.04,0.03,0.36,0.01,0.45,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
Saw II: Flesh & Blood,6.4,200,2010,https://www.imdb.com/title/tt1677012/?ref_=adv_li_tt,"Saw II: Flesh & Blood picks up right after Saw and is set between the first and second films. It features David Tapp's son, Michael, as the new protagonist as he searches for clues behind ... See full summary »",Action,0.2,0.11,0.0,0.04,0.35,Konami,https://www.igdb.com/companies/konami,Japan,1969.0
Saw II: Flesh & Blood,6.4,200,2010,https://www.imdb.com/title/tt1677012/?ref_=adv_li_tt,"Saw II: Flesh & Blood picks up right after Saw and is set between the first and second films. It features David Tapp's son, Michael, as the new protagonist as he searches for clues behind ... See full summary »",Action,0.2,0.11,0.0,0.04,0.35,Zombie Studios,https://www.igdb.com/companies/zombie-studios,United States,1994.0
Scaler,7.2,40,2004,https://www.imdb.com/title/tt0454632/?ref_=adv_li_tt,Add a Plot,Platform,0.11,0.06,0.0,0.01,0.1699999999999999,Take-Two Interactive,https://www.igdb.com/companies/take-two-interactive,United States,1993.0
Scaler,7.2,40,2004,https://www.imdb.com/title/tt0454632/?ref_=adv_li_tt,Add a Plot,Platform,0.11,0.06,0.0,0.01,0.1699999999999999,Global Star Software,https://www.igdb.com/companies/global-star-software,Canada,1992.0
Scaler,7.2,40,2004,https://www.imdb.com/title/tt0454632/?ref_=adv_li_tt,Add a Plot,Platform,0.11,0.06,0.0,0.01,0.1699999999999999,A2M,https://www.igdb.com/companies/a2m,,
Scarface: Money. Power. Respect.,9.2,116,2006,https://www.imdb.com/title/tt19373098/?ref_=adv_li_tt,Add a Plot,Strategy,0.15,0.0,0.0,0.01,0.16,Vivendi Universal Games,https://www.igdb.com/companies/vivendi-universal-games,United States,2001.0
Scarface: Money. Power. Respect.,9.2,116,2006,https://www.imdb.com/title/tt19373098/?ref_=adv_li_tt,Add a Plot,Strategy,0.15,0.0,0.0,0.01,0.16,FarSight Studios,https://www.igdb.com/companies/farsight-studios,United States,
Scooby-Doo and the Cyber Chase,6.1,137,2001,https://www.imdb.com/title/tt0303016/?ref_=adv_li_tt,"Transported into a video game, the gang must survive different levels of difficulty to solve a mystery.",Adventure,0.3,0.11,0.0,0.01,0.41,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Scooby-Doo and the Cyber Chase,6.1,137,2001,https://www.imdb.com/title/tt0303016/?ref_=adv_li_tt,"Transported into a video game, the gang must survive different levels of difficulty to solve a mystery.",Adventure,0.3,0.11,0.0,0.01,0.41,ART,https://www.igdb.com/companies/art,Japan,1995.0
Scooby-Doo! Mystery Mayhem,7.0,127,2004,https://www.imdb.com/title/tt0424418/?ref_=adv_li_tt,"After finding a mysterious ""Tomb of Doom"" in a library, a book with the ability to capture supernatural creatures, Ghost-hunters: Scooby, Shaggy and the gang set out to uncover a scientific corporation bent on brain washing the populace.",Action,0.5,0.24,0.0,0.08,0.8200000000000001,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Scooby-Doo! Mystery Mayhem,7.0,127,2004,https://www.imdb.com/title/tt0424418/?ref_=adv_li_tt,"After finding a mysterious ""Tomb of Doom"" in a library, a book with the ability to capture supernatural creatures, Ghost-hunters: Scooby, Shaggy and the gang set out to uncover a scientific corporation bent on brain washing the populace.",Action,0.5,0.24,0.0,0.08,0.8200000000000001,A2M,https://www.igdb.com/companies/a2m,,
Scooby-Doo! Unmasked,7.4,110,2005,https://www.imdb.com/title/tt0498126/?ref_=adv_li_tt,A game where Scooby Doo and friends go on an adventure in a haunted house. They meet many friends along the way giving Scooby gadgets to solve puzzles. You uncover bad guys by solving clues found in the haunted house.,Platform,0.5,0.22,0.0,0.04,0.75,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Scooby-Doo! Unmasked,7.4,110,2005,https://www.imdb.com/title/tt0498126/?ref_=adv_li_tt,A game where Scooby Doo and friends go on an adventure in a haunted house. They meet many friends along the way giving Scooby gadgets to solve puzzles. You uncover bad guys by solving clues found in the haunted house.,Platform,0.5,0.22,0.0,0.04,0.75,A2M,https://www.igdb.com/companies/a2m,,
Scribblenauts,6.8,72,2009,https://www.imdb.com/title/tt7531798/?ref_=adv_li_tt,Scribblenauts is an emergent puzzle action video game developed by 5th Cell and published by Warner Bros. Interactive Entertainment for the Nintendo DS.,Puzzle,1.71,0.32,0.02,0.18,2.22,WB Games,https://www.igdb.com/companies/wb-games,United States,1993.0
Scribblenauts,6.8,72,2009,https://www.imdb.com/title/tt7531798/?ref_=adv_li_tt,Scribblenauts is an emergent puzzle action video game developed by 5th Cell and published by Warner Bros. Interactive Entertainment for the Nintendo DS.,Puzzle,1.71,0.32,0.02,0.18,2.22,Konami,https://www.igdb.com/companies/konami,Japan,1969.0
Scribblenauts,6.8,72,2009,https://www.imdb.com/title/tt7531798/?ref_=adv_li_tt,Scribblenauts is an emergent puzzle action video game developed by 5th Cell and published by Warner Bros. Interactive Entertainment for the Nintendo DS.,Puzzle,1.71,0.32,0.02,0.18,2.22,5th Cell,https://www.igdb.com/companies/5th-cell,United States,
Scribblenauts Unmasked: A DC Comics Adventure,6.8,52,2013,https://www.imdb.com/title/tt6346764/?ref_=adv_li_tt,Maxwell and his sister somehow end up in the world of superheroes from the DC universe. Now it's their responsibility to help the heroes defeat their villains,Puzzle,0.19,0.0,0.0,0.02,0.21,WB Games,https://www.igdb.com/companies/wb-games,United States,1993.0
Scribblenauts Unmasked: A DC Comics Adventure,6.8,52,2013,https://www.imdb.com/title/tt6346764/?ref_=adv_li_tt,Maxwell and his sister somehow end up in the world of superheroes from the DC universe. Now it's their responsibility to help the heroes defeat their villains,Puzzle,0.19,0.0,0.0,0.02,0.21,5th Cell,https://www.igdb.com/companies/5th-cell,United States,
